current_path,file_type,size_bytes,sha256,model_cell,scientific_purpose,decision,reason,destination_if_moved
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/trace_p0p750_nA.csv,simulation/validation data,807087,97f841a1eaabb596f8af89ab31c9c2625e14da714b425d5718f532aa76ff9b4c,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/trace_p0p750_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/validation.svg,figure,110345,4e03dab13251532f601a80f46c2aed860628563275e962b7d5183df7efad08dc,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/validation.svg
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/metrics.csv,simulation/validation data,1006,a826e985002a91ac4f728556a377900ff60d62e9d7ddab6306397aff6c641c7f,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/metrics.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/section_inventory.json,JSON result/data,426245,303fcf34911c25081bf422fb8714bfd485910dc2f15458f73e968e2f27201463,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/section_inventory.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/summary.json,JSON result/data,6013,dd3d6fc03f170935ea639455d14b089509f76c74cb41b4a2650e4033142ff4cb,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/summary.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p450_nA.csv,simulation/validation data,807685,a4832f1a14890bb8a1946b393a5224e0d4f692b5c449abf9d51babc32ae6eba0,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p450_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p550_nA.csv,simulation/validation data,807375,a6229086d3e48d70aa9d7bd283bdc93fd308d52080845691ebed448cace02efd,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p550_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p750_nA.csv,simulation/validation data,807842,d81560aa89416173da96f18d008c9f54badac3bb93740c3e558e95ac5c93e77d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/trace_p0p750_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/validation.svg,figure,110337,a8e1fec6c89c4e3456df94475e8f630c5e93905830bb3856daebcbe07784db77,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_minus10pct/validation.svg
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/metrics.csv,simulation/validation data,1389,c66197f7c4b5d8c9d10ebd4bb133b292c66e407a158e0354cb545a522682b79d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/metrics.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/section_inventory.json,JSON result/data,426245,594f1ea0767cff07fd8ef17fb5d33702d303a7f6e9a8123b467fe41f2383c036,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/section_inventory.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/summary.json,JSON result/data,7948,2e210f6d573c2158d982ef44dd9d6e298d308decaf44581024582d254ef3d653,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/summary.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p450_nA.csv,simulation/validation data,807025,5d82441546c525ae5af10e4074a0dff2ff81e2d0a7c4185784c8c7a4b6af0a56,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p450_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p550_nA.csv,simulation/validation data,806616,06b0c6ae235139b876c5e8d754b2d48d78433c86815843deb5e238e9ec2bad54,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p550_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p750_nA.csv,simulation/validation data,806535,a240a6161b008f63f41acec554ea8763b3e3ea931f85b3667bc57c96ffd8b88c,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/trace_p0p750_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/validation.svg,figure,110345,c0cdca7bfa0f3b330641e682ec960730b16d96bd602851f3b1b77ea34a55bb4a,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus10pct/validation.svg
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/metrics.csv,simulation/validation data,1682,ac5a859d59868595c4ca6c34c16c106e899f3be0a01a24c57c764a407833c6d3,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/metrics.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/section_inventory.json,JSON result/data,426245,33b55636a24b09adc1e54097e01ce439a719356d71f03e921ce8b5452969ad9a,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/section_inventory.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/summary.json,JSON result/data,9573,672514166dbbb1932d5e604e318fda89ce0206cf292ed4c4d6d81686041393d3,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/summary.json
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p450_nA.csv,simulation/validation data,806753,8379e2c23595a1f657f66c096a8b9261e1dbdda8216fb686f994ac58f6468008,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p450_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p550_nA.csv,simulation/validation data,806218,d52cfe00655a0ab407c4b7963763a6a38f537694acdee2f6ff499ed8f83218ea,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p550_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p750_nA.csv,simulation/validation data,806231,f653bca6150e8fb7045434c8ccd27d55939f691257423db2aa27076b5ef5dfd6,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p0p750_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p1p000_nA.csv,simulation/validation data,806512,310930e410be398462ad746f49544cd339f5a602f3194260fa79b659c5354662,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/trace_p1p000_nA.csv
L292:results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/validation.svg,figure,146877,9f07122ed987c5ad1942240f701665a02557f8459140ea6079cc1cd6774f9581,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/sodium_plus20pct/validation.svg
L292:results/35C/eTrC/final/metrics.csv,simulation/validation data,2267,cba3f2047d458f76117a2a56ae5833b6d5145c43f081b0d126a425f5d1144ab9,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/metrics.csv
L292:results/35C/eTrC/final/section_inventory.json,JSON result/data,426445,1f0c9ca15282718474556984330f78cd9bf25aeb56b8738446d10af83849e17e,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/section_inventory.json
L292:results/35C/eTrC/final/summary.json,JSON result/data,13867,5e4937ae66cb33f6293967d497fb653024d272551179f30a149db4f889d9b0fb,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/summary.json
L292:results/35C/eTrC/final/trace_m0p020_nA.csv,simulation/validation data,1615716,32155cbf7e1ec0ad1c726f6d6d675cad7a55d3ad52d6024c9862f11082eb069c,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_m0p020_nA.csv
L292:results/35C/eTrC/final/trace_p0p000_nA.csv,simulation/validation data,1615716,3e39af4b4e1536e5bb98b8b7e362777e2450fd5bb24e6d6d953a897b28f6f0b5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p0p000_nA.csv
L292:results/35C/eTrC/final/trace_p0p750_nA.csv,simulation/validation data,1615716,f960a9e8448c1cc4505e570d8fef3e11f747138d11678346e37576f0e54d6987,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p0p750_nA.csv
L292:results/35C/eTrC/final/trace_p0p870_nA.csv,simulation/validation data,1615716,b020fba035f29d17bc3be505d74e3540d55316c7994b20291d1dbeefe4f639e8,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p0p870_nA.csv
L292:results/35C/eTrC/final/trace_p0p880_nA.csv,simulation/validation data,1615585,54d5ee0a17a376ca38b4bad0cf29dd9498b16be46de429cb90f18d5a1cd4ef3d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p0p880_nA.csv
L292:results/35C/eTrC/final/trace_p0p900_nA.csv,simulation/validation data,1615583,6fef664c81318d447375a311a0c15b4fcba05c0cb81a412e13f74e053a9bf5e5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p0p900_nA.csv
L292:results/35C/eTrC/final/trace_p1p000_nA.csv,simulation/validation data,1615585,cd3a99bf1c1655ce6f6c6a58861171223fd811ae02e94f0f87c6d8357b4f2ad4,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p1p000_nA.csv
L292:results/35C/eTrC/final/trace_p1p500_nA.csv,simulation/validation data,1615583,3df707ebb0994521e3c191759a255e6bb02372076ba074a8b3e272f93a446bd0,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/trace_p1p500_nA.csv
L292:results/35C/eTrC/final/validation.svg,figure,292999,b2e1e01b4ee1f10e4c79ac97b622dc028904e4f2bae24a0c72286d39eee6d518,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final/validation.svg
L292:results/35C/eTrC/final_initial_translation/metrics.csv,simulation/validation data,2324,85efb26022a9d5debb127b05e9f546f2704dfef653451cb50c278c4a9a894698,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/metrics.csv
L292:results/35C/eTrC/final_initial_translation/section_inventory.json,JSON result/data,426445,abeb92529cc80def352980a8ead91c59fdb2e89dd666c69815659eafaeb9805c,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/section_inventory.json
L292:results/35C/eTrC/final_initial_translation/summary.json,JSON result/data,14791,c5cd6e6d782e3308dd5860a36595eb317b010ffd213cbea9a46eff83c75d6f2d,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/summary.json
L292:results/35C/eTrC/final_initial_translation/trace_m0p020_nA.csv,simulation/validation data,1615716,32155cbf7e1ec0ad1c726f6d6d675cad7a55d3ad52d6024c9862f11082eb069c,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_m0p020_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p000_nA.csv,simulation/validation data,1615716,3e39af4b4e1536e5bb98b8b7e362777e2450fd5bb24e6d6d953a897b28f6f0b5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p000_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p500_nA.csv,simulation/validation data,1615716,8066e4778bdae2d52c4630235bde0833fa8eaa8eabad5d43a813616cce1f017d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p500_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p550_nA.csv,simulation/validation data,1615716,28d63871003dc4b187a5dfc09e2d43669b74050baf9c178fc4b9cdd7c8d51b08,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p550_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p560_nA.csv,simulation/validation data,1615716,01fe360f46ced560fdb5268c308609a8eddd771ca7dc03aa3c417537698308ff,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p560_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p600_nA.csv,simulation/validation data,1615716,37f54b6f1f53c61909a54ee99553f6989dc880a085e1855d81fc7928ace5b493,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p600_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p0p750_nA.csv,simulation/validation data,1615716,f960a9e8448c1cc4505e570d8fef3e11f747138d11678346e37576f0e54d6987,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p0p750_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p1p000_nA.csv,simulation/validation data,1615585,cd3a99bf1c1655ce6f6c6a58861171223fd811ae02e94f0f87c6d8357b4f2ad4,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p1p000_nA.csv
L292:results/35C/eTrC/final_initial_translation/trace_p1p500_nA.csv,simulation/validation data,1615583,3df707ebb0994521e3c191759a255e6bb02372076ba074a8b3e272f93a446bd0,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/trace_p1p500_nA.csv
L292:results/35C/eTrC/final_initial_translation/validation.svg,figure,329533,89365626ad80c338b868c7372288b5cafb04cfb160290d46b7dfb257cec5b0b5,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/final_initial_translation/validation.svg
L292:results/35C/eTrC/rheobase_refinement_10pA/metrics.csv,simulation/validation data,1363,a0fc07566ddcd424b4455da2b8228123503270771f73733ab39c70d7cc4a10b5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/metrics.csv
L292:results/35C/eTrC/rheobase_refinement_10pA/section_inventory.json,JSON result/data,426445,bfbfe5ccb545f5ef9acdf3cea1d89f694ef14f71f5abeb56fa6d6bf7afbc6fbc,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/section_inventory.json
L292:results/35C/eTrC/rheobase_refinement_10pA/summary.json,JSON result/data,7746,42e2dbb738bef70dda76fd6947a91bbcd3854032f5d5e540ed109b9f65140e19,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/summary.json
L292:results/35C/eTrC/rheobase_refinement_10pA/trace_p0p860_nA.csv,simulation/validation data,1615716,c79ad8e0f55ed2a20e2aaa547baa579d559e0b7c053174dd5e3ae79af20450d5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/trace_p0p860_nA.csv
L292:results/35C/eTrC/rheobase_refinement_10pA/trace_p0p870_nA.csv,simulation/validation data,1615716,b020fba035f29d17bc3be505d74e3540d55316c7994b20291d1dbeefe4f639e8,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/trace_p0p870_nA.csv
L292:results/35C/eTrC/rheobase_refinement_10pA/trace_p0p880_nA.csv,simulation/validation data,1615585,54d5ee0a17a376ca38b4bad0cf29dd9498b16be46de429cb90f18d5a1cd4ef3d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/trace_p0p880_nA.csv
L292:results/35C/eTrC/rheobase_refinement_10pA/trace_p0p890_nA.csv,simulation/validation data,1615584,8e2bba84235000f9e1a529950232a0eae935e2397c916cbfed40c97783ad6425,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/trace_p0p890_nA.csv
L292:results/35C/eTrC/rheobase_refinement_10pA/validation.svg,figure,146939,661ecdf81795f56f121b37406ed55a6577a02a6eb6d65a9c12da70772c320522,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_10pA/validation.svg
L292:results/35C/eTrC/rheobase_refinement_50pA/metrics.csv,simulation/validation data,1365,47f48f12a37aa82a04f14ea170be42edb4fe4aa230a89659d740905829ff9f80,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/metrics.csv
L292:results/35C/eTrC/rheobase_refinement_50pA/section_inventory.json,JSON result/data,426445,e79d3ac20e13c4ce4654e9682498ce7b8b643619b3587bd647218ca183e9a667,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/section_inventory.json
L292:results/35C/eTrC/rheobase_refinement_50pA/summary.json,JSON result/data,7743,32f00e596c6c6120be59f58f50b7f471805ec7443cd68e2475f3d5f81c1288c6,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/summary.json
L292:results/35C/eTrC/rheobase_refinement_50pA/trace_p0p800_nA.csv,simulation/validation data,1615716,47774392f210fdd780cfa1f1280cad7f08191578374f799e8d98339168354b2d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/trace_p0p800_nA.csv
L292:results/35C/eTrC/rheobase_refinement_50pA/trace_p0p850_nA.csv,simulation/validation data,1615716,7a6fdfcedece4ba1572104c1028d7e8ee802cde795aa12f3bdb110abe2a3282e,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/trace_p0p850_nA.csv
L292:results/35C/eTrC/rheobase_refinement_50pA/trace_p0p900_nA.csv,simulation/validation data,1615583,6fef664c81318d447375a311a0c15b4fcba05c0cb81a412e13f74e053a9bf5e5,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/trace_p0p900_nA.csv
L292:results/35C/eTrC/rheobase_refinement_50pA/trace_p0p950_nA.csv,simulation/validation data,1615584,e4b477020d9658878329106e660b5ccfd016d773f0edc3f3bf8242d5523feba8,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/trace_p0p950_nA.csv
L292:results/35C/eTrC/rheobase_refinement_50pA/validation.svg,figure,146939,7b76ad5a6a3dc9e45f4552af9e8bf05da071a8dae27589865179d0975fec4f67,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/eTrC/rheobase_refinement_50pA/validation.svg
L292:results/35C/temperature_runtime_probe.json,JSON result/data,3383,718726cc794fc87b5ccc760872f4df55c1ac2534c395ef76ec4a1a0d01ba0b8c,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/temperature_runtime_probe.json
L292:results/35C/temperature_runtime_probe_after_HH2_fix.json,JSON result/data,3477,d734018e7c640787a1cea9329153118dd59a9aa992fff3c26f86683effeeab19,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/35C/temperature_runtime_probe_after_HH2_fix.json
L292:scripts/__pycache__/audit_geometry_mapping.cpython-310.pyc,project metadata/other,4090,2a2139be28233de4db5dafcfdf719df30b94504c648cb5997c59161f29371ff9,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/extract_medlock_reference.cpython-310.pyc,project metadata/other,9338,f4a0666d895c9f23b8a8a22db39559ed69c1891490b2379e8dc8227919b352e3,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/extract_medlock_reference.cpython-312.pyc,project metadata/other,12481,eac8cc50bdf076eb3fa15299eeafeec1d42495ca8f8c203f9761f3dc1f7ec210,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/morphology_qa.cpython-310.pyc,project metadata/other,18732,4a0bf3f80c79650d4da061a148acacd94aceb7cd8eb51f5df0c54062ad7025cc,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/morphology_qa.cpython-312.pyc,project metadata/other,29889,e97d023cd61de65c503e5f1d8dd617855c1520d5824e5409e35941338e1e437c,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/rat_lcn.cpython-310.pyc,project metadata/other,16913,acaa69d6c1a544f275fa94b08019660d4aa163adadf86fc23b5aec5f5102c8e1,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/rat_lcn.cpython-312.pyc,project metadata/other,19188,b54e2bce5ab3441406f0d4bc1f4babf809da5d2a6f45788fcc19ae59b875edd0,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/run_passive_convergence.cpython-310.pyc,project metadata/other,4628,d2628ad690d16b33d34998c326d7988c31ba3bb1a4e4b73f1d28bec6c37dc84e,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/temperature_runtime_probe.cpython-310.pyc,project metadata/other,4036,f8cfa98663d5a0d585790f9e3a45dbaab71c5023747991fbf9a67ceff26eca7f,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
L292:scripts/__pycache__/validate_single_cell.cpython-310.pyc,project metadata/other,31087,939d09d24a2c83a27eb53ec571b88ae5d854539de89dc2db3be43b9ca6ecde71,L292,Project metadata or historical artifact,exclude,Reproducible Python cache,
